"rev_timestamp","rev_user_text","rev_page","rev_user","page_title","rev_len"
"20140103095439","Русин Сергей Николаевич","263679",43180,"Тофалария","15210"
"20140103095515","Русин Сергей Николаевич","263679",43180,"Тофалария","15199"
"20140103095553","Русин Сергей Николаевич","263679",43180,"Тофалария","15194"
"20140103095633","Русин Сергей Николаевич","263679",43180,"Тофалария","15189"
"20140103095714","Русин Сергей Николаевич","263679",43180,"Тофалария","15184"
"20140103095758","Русин Сергей Николаевич","263679",43180,"Тофалария","15168"
"20140103095826","Русин Сергей Николаевич","263679",43180,"Тофалария","15152"
"20140103100027","Русин Сергей Николаевич","268607",43180,"Тофалария._Ленточки_счастья","18710"
"20140103100236","Русин Сергей Николаевич","263795",43180,"Тофалария._Тропа_солнца","18820"
"20140103111658","Евгений Патаракин","72280",2,"Совместная_деятельность","1490"
"20140103111753","Евгений Патаракин","269877",2,"Продуктивное_взаимодействие","5512"
"20140103114015","Русин Сергей Николаевич","269776",43180,"Тофалария._Свет_и_тени","9501"
"20140103114112","Русин Сергей Николаевич","269783",43180,"Тофалария._Радость_рассвета","12049"
"20140103114221","Русин Сергей Николаевич","269783",43180,"Тофалария._Радость_рассвета","12049"
"20140103114317","Русин Сергей Николаевич","268560",43180,"Тофалария._Ленточки_странствий","21073"
"20140103114418","Русин Сергей Николаевич","269787",43180,"Тофалария._Падение_звезд","2107"
"20140103114524","Русин Сергей Николаевич","269828",43180,"Тофалария._Бесконечность_гор","625"
"20140103114659","Русин Сергей Николаевич","263787",43180,"Тофалария._Ласковый_хищник","13599"
"20140103114901","Русин Сергей Николаевич","263789",43180,"Тофалария._Жизненный_рисунок","13072"
"20140103114948","Русин Сергей Николаевич","269873",43180,"Тофалария._Радостный_лай","13959"
"20140103115139","Русин Сергей Николаевич","263785",43180,"Тофалария._Прирученный_олененок","16225"
"20140103115315","Евгений Патаракин","269877",2,"Продуктивное_взаимодействие","5564"
"20140103115330","Русин Сергей Николаевич","263791",43180,"Тофалария._Воспоминания_будущего","13001"
"20140103115502","Русин Сергей Николаевич","269875",43180,"Тофалария._Ветер_мыслей","12285"
"20140103115603","Русин Сергей Николаевич","263795",43180,"Тофалария._Тропа_солнца","19076"
"20140103115707","Евгений Патаракин","269878",2,"Продуктивное_обучение","156"
"20140103115710","Русин Сергей Николаевич","268607",43180,"Тофалария._Ленточки_счастья","18966"
"20140103115839","Русин Сергей Николаевич","269873",43180,"Тофалария._Радостный_лай","14155"
"20140103115935","Русин Сергей Николаевич","269875",43180,"Тофалария._Ветер_мыслей","12481"
"20140103120439","Русин Сергей Николаевич","263795",43180,"Тофалария._Тропа_солнца","18046"
"20140103120808","Русин Сергей Николаевич","263679",43180,"Тофалария","15220"
"20140103121345","Русин Сергей Николаевич","263679",43180,"Тофалария","15515"
"20140103121410","Русин Сергей Николаевич","263679",43180,"Тофалария","15513"
"20140103121413","Евгений Патаракин","269877",2,"Продуктивное_взаимодействие","5808"
"20140103121436","Русин Сергей Николаевич","263679",43180,"Тофалария","15509"
"20140103121515","Русин Сергей Николаевич","263679",43180,"Тофалария","15504"
"20140103121542","Русин Сергей Николаевич","263679",43180,"Тофалария","15499"
"20140103121610","Русин Сергей Николаевич","263679",43180,"Тофалария","15493"
"20140103121635","Русин Сергей Николаевич","263679",43180,"Тофалария","15488"
"20140103121653","Евгений Патаракин","269878",2,"Продуктивное_обучение","1319"
"20140103121654","Русин Сергей Николаевич","263679",43180,"Тофалария","15483"
"20140103123935","Евгений Патаракин","269878",2,"Продуктивное_обучение","1659"
"20140103125940","Евгений Патаракин","269878",2,"Продуктивное_обучение","2165"
"20140103131156","Евгений Патаракин","269879",2,"Репродуктивная_учебная_деятельность","633"
"20140103131252","Евгений Патаракин","269879",2,"Репродуктивная_учебная_деятельность","686"
"20140103135745","Евгений Патаракин","269878",2,"Продуктивное_обучение","2450"
"20140103135926","Евгений Патаракин","269878",2,"Продуктивное_обучение","3530"
"20140103150604","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","56"
"20140103151106","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","40152"
"20140103151149","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","37326"
"20140103151338","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","37012"
"20140103151421","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","56"
"20140103151803","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","292"
"20140103152155","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","292"
"20140103152753","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","56"
"20140103160138","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","292"
"20140103160630","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","540"
"20140103161456","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","305"
"20140103162134","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","305"
"20140103163652","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","12853"
"20140103190521","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","12853"
"20140103192539","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","12856"
"20140103192932","Верина Любовь","262334",25934,"Проект_Моя_коллекция_Участники","36880"
"20140103193000","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","13018"
"20140103193244","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","13018"
"20140103194809","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","13019"
"20140103214032","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16241"
"20140103214458","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16364"
"20140103221050","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16194"
"20140103221753","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16560"
"20140103222712","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16544"
"20140104052522","Русин Сергей Николаевич","263679",43180,"Тофалария","15541"
"20140104053625","Русин Сергей Николаевич","263787",43180,"Тофалария._Ласковый_хищник","13731"
"20140104054053","Русин Сергей Николаевич","269881",43180,"Тофалария._Тайна_следов","15382"
"20140104054617","Русин Сергей Николаевич","263679",43180,"Тофалария","15543"
"20140104055159","Русин Сергей Николаевич","269883",43180,"Тофалария._Цветы_тундры","12536"
"20140104060435","Русин Сергей Николаевич","263679",43180,"Тофалария","15795"
"20140104061348","Русин Сергей Николаевич","269883",43180,"Тофалария._Цветы_тундры","12807"
"20140104061616","Русин Сергей Николаевич","267758",43180,"Саяны._Тофалария._Тальма","44223"
"20140104061900","Русин Сергей Николаевич","267803",43180,"Горы_Чёрного_Гуся._Тофалария","35500"
"20140104062305","Русин Сергей Николаевич","269516",43180,"Тофалария._Суглан_Амулетов","37298"
"20140104062747","Русин Сергей Николаевич","263787",43180,"Тофалария._Ласковый_хищник","14002"
"20140104063033","Русин Сергей Николаевич","263789",43180,"Тофалария._Жизненный_рисунок","13476"
"20140104063204","Русин Сергей Николаевич","269873",43180,"Тофалария._Радостный_лай","14426"
"20140104063319","Русин Сергей Николаевич","263795",43180,"Тофалария._Тропа_солнца","18317"
"20140104063429","Русин Сергей Николаевич","269881",43180,"Тофалария._Тайна_следов","15653"
"20140104063623","Русин Сергей Николаевич","263785",43180,"Тофалария._Прирученный_олененок","16630"
"20140104063658","Русин Сергей Николаевич","263791",43180,"Тофалария._Воспоминания_будущего","13272"
"20140104063813","Русин Сергей Николаевич","269875",43180,"Тофалария._Ветер_мыслей","12752"
"20140104063923","Русин Сергей Николаевич","268607",43180,"Тофалария._Ленточки_счастья","19237"
"20140104064201","Русин Сергей Николаевич","269776",43180,"Тофалария._Свет_и_тени","9772"
"20140104064506","Русин Сергей Николаевич","269783",43180,"Тофалария._Радость_рассвета","12313"
"20140104064649","Русин Сергей Николаевич","268560",43180,"Тофалария._Ленточки_странствий","21344"
"20140104065001","Русин Сергей Николаевич","263679",43180,"Тофалария","15558"
"20140104065239","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","5546"
"20140104065304","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","13797"
"20140104065526","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","1264"
"20140104070121","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14640"
"20140104070250","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14546"
"20140104070337","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14558"
"20140104070418","Верина Любовь","262334",25934,"Проект_Моя_коллекция_Участники","36880"
"20140104070429","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14749"
"20140104070513","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14711"
"20140104070550","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14679"
"20140104070640","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","1703"
"20140104070712","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14673"
"20140104070802","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14670"
"20140104070914","Журавлёва Алёна","269885",67257,"Проект_Секрет_Антипыча","14643"
"20140104070949","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","1189"
"20140104071248","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2249"
"20140104071310","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","6691"
"20140104071538","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","6862"
"20140104071825","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6505"
"20140104071935","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2257"
"20140104072000","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2265"
"20140104072024","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2273"
"20140104072053","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","6908"
"20140104072150","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","925"
"20140104072213","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","6936"
"20140104072723","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2794"
"20140104072914","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","2927"
"20140104072933","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6537"
"20140104073044","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2136"
"20140104073142","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","7064"
"20140104073200","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6635"
"20140104073253","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","16610"
"20140104073324","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2129"
"20140104073330","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","4014"
"20140104073410","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6823"
"20140104073447","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2129"
"20140104073510","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6817"
"20140104073528","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6823"
"20140104073530","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","2184"
"20140104073552","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2183"
"20140104073659","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6820"
"20140104073741","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2183"
"20140104073920","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6816"
"20140104074112","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","4180"
"20140104074217","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2579"
"20140104074325","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2580"
"20140104074722","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","7063"
"20140104074817","Кошелева Яна","269887",69425,"Учебный_проект_Грани_таланта","4184"
"20140104074844","Евгений Агей","269720",69390,"Различия_в_законодательной_власти_в_Англии_период_средневековья_и_современности","6778"
"20140104074912","Валерий Александрович","269818",69418,"Проект_Влияние_йоги_на_развитие_духовного_и_физического_здоровья_человека","2447"
"20140104075054","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","3485"
"20140104075125","Верина Любовь","262309",25934,"Проект_Моя_коллекция","75868"
"20140104075153","Высоцкая Ольга","269718",69417,"Развитие_фортификации_в_России_на_примере_Санкт-Петербурга","6989"
"20140104081519","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18545"
"20140104085124","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18543"
"20140104085150","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18544"
"20140104085244","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18545"
"20140104085332","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18546"
"20140104090449","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18504"
"20140104090740","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18428"
"20140104091031","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18430"
"20140104091443","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18894"
"20140104092152","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19282"
"20140104093707","Яцко Анастасия","269726",69428,"Развитие_государственной_промышленности_города_Витебска_в_условиях_развития_НЭПА","4789"
"20140104094152","Толстошеев Сергей Олегович","269894",69435,"Доблести_и_Пороки_средневекового_рыцарства","80"
"20140104094207","Русин Сергей Николаевич","269776",43180,"Тофалария._Свет_и_тени","10655"
"20140104094450","Русин Сергей Николаевич","269776",43180,"Тофалария._Свет_и_тени","10646"
"20140104094918","Яцко Анастасия","269726",69428,"Развитие_государственной_промышленности_города_Витебска_в_условиях_развития_НЭПА","4937"
"20140104095354","Верина Любовь","262309",25934,"Проект_Моя_коллекция","76013"
"20140104095456","Толстошеев Сергей Олегович","269894",69435,"Доблести_и_Пороки_средневекового_рыцарства","203"
"20140104095535","Верина Любовь","262309",25934,"Проект_Моя_коллекция","76104"
"20140104100215","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19273"
"20140104100329","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19271"
"20140104102005","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19272"
"20140104102039","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19272"
"20140104102255","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19276"
"20140104105039","Русин Сергей Николаевич","269776",43180,"Тофалария._Свет_и_тени","10646"
"20140104105522","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","18991"
"20140104113638","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","19437"
"20140104121912","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","21053"
"20140104123849","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","21516"
"20140104124752","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","22100"
"20140104125003","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","22313"
"20140104131242","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","25769"
"20140104132928","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23943"
"20140104133021","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23647"
"20140104133039","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","22997"
"20140104135826","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23284"
"20140104140234","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23624"
"20140104141045","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23914"
"20140104141139","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23824"
"20140104141203","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23825"
"20140104141441","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1008"
"20140104141545","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","24041"
"20140104141631","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","24043"
"20140104141734","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","23894"
"20140104144449","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1025"
"20140104144506","Шишова Ольга","269880",34320,"Проект_Жемчужины_Земли","24137"
"20140104144756","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1226"
"20140104144948","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1394"
"20140104150936","Галина Блохина","266317",38383,"Школа_7_города_Арзамаса_Нижегородской_области_9-Б_класс_2013-2014","25119"
"20140104151127","Галина Блохина","266317",38383,"Школа_7_города_Арзамаса_Нижегородской_области_9-Б_класс_2013-2014","25114"
"20140104153303","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","3617"
"20140104153436","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1545"
"20140104153546","Эльдар Аскеров","269714",69029,"Эколог_и_Я_День_заповедников_и_национальных_парков_Проект_В_главной_роли_-_Природа","1653"
"20140104154229","Аракелян Ашот","269071",69262,"8В_класс,_МБОУ_СОШ_N1_г.Сургута_Тюменской_области_2013-2014","62734"
"20140104154340","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","3803"
"20140104155113","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","4946"
"20140104155247","Наталья Сергеевна Иванова","269889",69433,"Праект_Наш_родны_кут","4719"
