"rev_timestamp","rev_user_text","rev_page","rev_user","page_title","rev_len"
"20150101064152","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","36670"
"20150101064828","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","36692"
"20150101064901","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","36691"
"20150101064937","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","37712"
"20150101065338","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38853"
"20150101065909","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","37868"
"20150101071046","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38020"
"20150101072633","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38515"
"20150101075620","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38883"
"20150101081905","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38951"
"20150101083237","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38926"
"20150101083454","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38923"
"20150101083514","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38920"
"20150101083537","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38917"
"20150101112250","Елена Глушенкова","166631",45812,"Портфолио_Глушенковой_Елены_Александровны,школа_N_3_г.Кстово","12182"
"20150101113615","Елена Глушенкова","166631",45812,"Портфолио_Глушенковой_Елены_Александровны,школа_N_3_г.Кстово","12187"
"20150101114012","Елена Глушенкова","166631",45812,"Портфолио_Глушенковой_Елены_Александровны,школа_N_3_г.Кстово","12188"
"20150101123326","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","10788"
"20150101123921","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","11013"
"20150101124226","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","11198"
"20150101124239","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","11197"
"20150101124251","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","11196"
"20150101124303","Березкина Инна Алексеевна","182127",40123,"Портфолио_Березкиной_Инны_Алексеевны","11193"
"20150101165120","Евгений Патаракин","173042",2,"Социальный_объект","6526"
"20150101171809","Евгений Патаракин","173042",2,"Социальный_объект","8597"
"20150101173310","Евгений Патаракин","173042",2,"Социальный_объект","9449"
"20150101173440","Евгений Патаракин","173042",2,"Социальный_объект","9497"
"20150101203204","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","526"
"20150101213708","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8750"
"20150101213925","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8753"
"20150101214330","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8841"
"20150101214448","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8855"
"20150101214513","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8781"
"20150101214618","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8796"
"20150101214707","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8811"
"20150101214748","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8826"
"20150101214822","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8830"
"20150101215240","Казанина Марина","277338",34961,"Инновационная_площадка_школы_N3_города_Павлово___проект_Нижегородская_школа-территория_здоровья","8883"
"20150102065351","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","76"
"20150102070352","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","196"
"20150102070525","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","248"
"20150102070540","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","211"
"20150102070613","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","174"
"20150102070824","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","245"
"20150102071541","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","533"
"20150102071622","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","534"
"20150102071848","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","535"
"20150102071927","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","541"
"20150102072257","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","863"
"20150102072404","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","844"
"20150102072438","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","864"
"20150102072542","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","675"
"20150102072705","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","864"
"20150102072809","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","637"
"20150102072905","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","656"
"20150102073101","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","656"
"20150102073115","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","657"
"20150102073200","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","637"
"20150102073632","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","662"
"20150102073727","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","486"
"20150102073834","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","486"
"20150102073952","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","904"
"20150102074040","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","887"
"20150102074136","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","863"
"20150102074204","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","880"
"20150102074250","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","897"
"20150102074509","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2756"
"20150102074533","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","898"
"20150102075051","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1442"
"20150102075246","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1697"
"20150102075357","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1448"
"20150102075415","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1454"
"20150102075442","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1460"
"20150102080237","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1788"
"20150102080616","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1932"
"20150102080813","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1922"
"20150102080859","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1960"
"20150102080920","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1959"
"20150102080950","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1565"
"20150102081118","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1405"
"20150102081153","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1442"
"20150102081238","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1155"
"20150102081339","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1346"
"20150102081358","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1363"
"20150102081703","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1363"
"20150102081944","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","5344"
"20150102082022","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","5346"
"20150102082053","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1500"
"20150102082108","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1193"
"20150102082232","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1232"
"20150102082403","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1364"
"20150102082719","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1832"
"20150102083436","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1827"
"20150102083450","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1821"
"20150102083515","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1812"
"20150102083800","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1827"
"20150102083919","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1829"
"20150102084356","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","1838"
"20150102084845","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2153"
"20150102084931","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2153"
"20150102085006","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2154"
"20150102085505","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2696"
"20150102085626","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2709"
"20150102085644","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2709"
"20150102085728","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2726"
"20150102090030","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3371"
"20150102090058","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3377"
"20150102090148","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2732"
"20150102090858","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2837"
"20150102090951","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2855"
"20150102091046","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2940"
"20150102091554","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","2955"
"20150102091803","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3046"
"20150102092003","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3119"
"20150102092142","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3207"
"20150102092459","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3178"
"20150102092759","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3336"
"20150102093009","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3438"
"20150102093032","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3437"
"20150102093253","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3455"
"20150102093315","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3437"
"20150102093451","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3465"
"20150102093546","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3450"
"20150102093605","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3440"
"20150102093750","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3535"
"20150102093812","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3541"
"20150102093956","Ольга Ильина","280139",44898,"Проектный_инкубатор_учебных_сетевых_проектов_2015_года","3651"
"20150102151121","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38914"
"20150102151147","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38911"
"20150102151309","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38899"
"20150102151327","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38900"
"20150102151650","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38899"
"20150102151735","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38896"
"20150102152405","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38895"
"20150102153241","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","38879"
"20150102153829","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","43068"
"20150102154921","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","42856"
"20150102155354","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","41981"
"20150102155956","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","45753"
"20150102160222","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","46424"
"20150102162353","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","46548"
"20150102162843","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","46309"
"20150102163547","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","44709"
"20150102165212","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51775"
"20150102165834","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51111"
"20150102173749","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51664"
"20150102173840","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51665"
"20150102173949","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51667"
"20150102175051","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","52256"
"20150102175637","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","51853"
"20150102180033","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","52068"
"20150102180744","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","54219"
"20150102181706","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","65064"
"20150102181754","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","54344"
"20150102182026","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","58071"
"20150102182259","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","58076"
"20150102182559","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","69058"
"20150102182730","Сидорук Марина Валентиновна","261624",66214,"Портфолио_Сидорук_Марины_Валентиновны","69110"
"20150102193155","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1194"
"20150102193815","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1222"
"20150102194526","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1247"
"20150102194628","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1304"
"20150102194743","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1359"
"20150102194819","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1358"
"20150102195221","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1592"
"20150102195321","Сергей Белухин","280138",48543,"Тренажерный_зал,_школа_N1_г.Саров_Нижегородская_область","1591"
"20150102200139","Тимохина Евгения","279125",21338,"Региональный_Интернет-проект_Диалог_культур_Подведение_итогов","2300"
"20150102215425","Казанина Марина","262894",34961,"Портфолио_Ларионовой_Вероники_Борисовны","56960"
"20150102215702","Казанина Марина","262894",34961,"Портфолио_Ларионовой_Вероники_Борисовны","56960"
"20150102215902","Казанина Марина","262848",34961,"Портфолио_Морозовой_Людмилы_Александровны","31949"
"20150102220000","Казанина Марина","262848",34961,"Портфолио_Морозовой_Людмилы_Александровны","31969"
"20150102220223","Казанина Марина","262880",34961,"Портфолио_Подшибихиной_Наталии_Георгиевна","28605"
"20150102220245","Казанина Марина","262880",34961,"Портфолио_Подшибихиной_Наталии_Георгиевна","28597"
"20150102220326","Казанина Марина","262849",34961,"Портфолио_Никоновой_Елены_Павловны","18872"
"20150102220401","Казанина Марина","262849",34961,"Портфолио_Никоновой_Елены_Павловны","18890"
"20150102220559","Казанина Марина","262849",34961,"Портфолио_Никоновой_Елены_Павловны","18871"
"20150102220743","Казанина Марина","261638",34961,"Портфолио_Лукониной_Е.В.","18123"
"20150102221058","Казанина Марина","262876",34961,"Портфолио_Гусевой_Лидии","34419"
"20150102221139","Казанина Марина","262875",34961,"Портфолио_Дубровской_Елены","25555"
"20150102221219","Казанина Марина","262875",34961,"Портфолио_Дубровской_Елены","25590"
"20150102221327","Казанина Марина","261623",34961,"Портфолио_Климовой_Светланы_Николаевны","25578"
"20150102221406","Казанина Марина","261623",34961,"Портфолио_Климовой_Светланы_Николаевны","25620"
"20150102221659","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21781"
"20150102222023","Шай Любовь Николаевна","261624",71743,"Портфолио_Сидорук_Марины_Валентиновны","69063"
"20150102222308","Казанина Марина","261624",34961,"Портфолио_Сидорук_Марины_Валентиновны","69015"
"20150102222603","Казанина Марина","261623",34961,"Портфолио_Климовой_Светланы_Николаевны","25920"
"20150102222656","Казанина Марина","262884",34961,"Портфолио_Храмова_Александра_Владимировича","13953"
"20150102222741","Казанина Марина","262875",34961,"Портфолио_Дубровской_Елены","25886"
"20150102222823","Казанина Марина","262876",34961,"Портфолио_Гусевой_Лидии","34719"
"20150102222845","Казанина Марина","262876",34961,"Портфолио_Гусевой_Лидии","34665"
"20150102222854","Дубровская Елена","262875",66175,"Портфолио_Дубровской_Елены","25907"
"20150102222926","Казанина Марина","262848",34961,"Портфолио_Морозовой_Людмилы_Александровны","32269"
"20150102222927","Дубровская Елена","262875",66175,"Портфолио_Дубровской_Елены","25918"
"20150102223000","Дубровская Елена","262875",66175,"Портфолио_Дубровской_Елены","25941"
"20150102223005","Казанина Марина","261638",34961,"Портфолио_Лукониной_Е.В.","18423"
"20150102223053","Казанина Марина","262880",34961,"Портфолио_Подшибихиной_Наталии_Георгиевна","28706"
"20150102223232","Казанина Марина","262882",34961,"Портфолио_Караваевой_Веры_Владимировны","15356"
"20150102223355","Шай Любовь Николаевна","262894",71743,"Портфолио_Ларионовой_Вероники_Борисовны","56984"
"20150102223415","Казанина Марина","262882",34961,"Портфолио_Караваевой_Веры_Владимировны","14022"
"20150102223453","Шай Любовь Николаевна","262894",71743,"Портфолио_Ларионовой_Вероники_Борисовны","56827"
"20150102223501","Казанина Марина","266029",34961,"Портфолио_Пригариной_Е._А.","14211"
"20150102223535","Казанина Марина","266029",34961,"Портфолио_Пригариной_Е._А.","14022"
"20150102223640","Казанина Марина","279661",34961,"Портфолио_Ладонычева_Оксана_Валерьевна","14016"
"20150102223827","Казанина Марина","262894",34961,"Портфолио_Ларионовой_Вероники_Борисовны","57128"
"20150102224044","Казанина Марина","261606",34961,"Портфолио_Храмовой_Наталии_Владимировны","17770"
"20150102224201","Казанина Марина","265898",34961,"Портфолио_Корниловой_Ксении_Сергеевны","17446"
"20150102224230","Казанина Марина","265898",34961,"Портфолио_Корниловой_Ксении_Сергеевны","17401"
"20150102224335","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","26110"
"20150102224336","Шай Любовь Николаевна","262848",71743,"Портфолио_Морозовой_Людмилы_Александровны","32283"
"20150102224438","Шай Любовь Николаевна","262848",71743,"Портфолио_Морозовой_Людмилы_Александровны","32435"
"20150102224651","Шай Любовь Николаевна","262848",71743,"Портфолио_Морозовой_Людмилы_Александровны","32619"
"20150102224706","Дубровская Елена","262875",66175,"Портфолио_Дубровской_Елены","26209"
"20150102224756","Шай Любовь Николаевна","262848",71743,"Портфолио_Морозовой_Людмилы_Александровны","32616"
"20150102224921","Шай Любовь Николаевна","262875",71743,"Портфолио_Дубровской_Елены","26072"
"20150102225138","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21745"
"20150102225148","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21746"
"20150102225205","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21742"
"20150102225231","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21800"
"20150102225248","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21801"
"20150102225432","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","26056"
"20150102225653","Шай Любовь Николаевна","262862",71743,"Портфолио_Свиридовой_Елены_Ювенальевны","21782"
"20150102225723","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","11897"
"20150102225753","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","11843"
"20150102230022","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","26075"
"20150102230052","Шай Любовь Николаевна","279670",71743,"Портфолио_Шай_Любови_Николаевны","18173"
"20150102230119","Шай Любовь Николаевна","279670",71743,"Портфолио_Шай_Любови_Николаевны","18174"
"20150102230211","Казанина Марина","261576",34961,"Портфолио_Лисиной_Светланы_Константиновны","26073"
"20150102230320","Шай Любовь Николаевна","279903",71743,"Портфолио_Угаровой_Тамары_Борисовны","16521"
"20150102230354","Шай Любовь Николаевна","279903",71743,"Портфолио_Угаровой_Тамары_Борисовны","16471"
"20150102230639","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26089"
"20150102231052","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26089"
"20150102231546","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26091"
"20150102231815","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26092"
"20150102231853","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26091"
"20150102232318","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26189"
"20150102232549","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26092"
"20150102232904","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26101"
"20150102233322","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26101"
"20150102233603","Казанина Марина","261413",34961,"Мастерская_Е-портфолио_педагога_школа_3_г._Павлово_Нижегородская_область","26101"
"20150103083731","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","21642"
"20150103084200","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57154"
"20150103085038","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57246"
"20150103085147","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57245"
"20150103085201","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22023"
"20150103085347","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22029"
"20150103085443","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22059"
"20150103085504","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22065"
"20150103085558","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22095"
"20150103085818","Свиридова Елена Ювенальевна","262862",66572,"Портфолио_Свиридовой_Елены_Ювенальевны","22093"
"20150103090718","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57247"
"20150103090754","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57248"
"20150103091454","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57354"
"20150103092544","Ларионова Вероника Борисовна","262894",65160,"Портфолио_Ларионовой_Вероники_Борисовны","57256"
