Base_Salary,new-teachers-per-tick,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
1000,2,848,0.4788235294117647,0.965333333333333,0.2955589929209673,0.14496598639455757,0.8499251870324228,0.003537735849056604,0.5821854043392535
1000,2,843,0.49058823529411766,0.9646666666666666,0.2789694022313504,0.1451557632398753,0.8587500000000012,0.004744958481613286,0.5307667858561794
1000,2,888,0.45647058823529413,0.9639999999999997,0.2804382835021173,0.14103741496598649,0.8556559766763865,0.0045045045045045045,0.5659690799396696
1000,2,864,0.45176470588235296,0.968,0.3117529191807281,0.13952736318407966,0.8430886075949414,0.005787037037037037,0.5516802483507984
1000,2,847,0.49058823529411766,0.9413333333333335,0.2719012050160019,0.13552083333333326,0.8394736842105297,0.0035419126328217238,0.5940837282780433
1000,2,850,0.46588235294117647,0.9413333333333335,0.23882936497620488,0.1777619047619048,0.7871541501976307,0.004705882352941176,0.5280063041765204
1000,2,890,0.47058823529411764,0.9359999999999998,0.266419576765593,0.17405622489959818,0.8598050139275806,0.0033707865168539327,0.5943367155204842
1000,2,876,0.4717647058823529,0.9759999999999996,0.26433126288005493,0.12638888888888863,0.8314150943396237,0.0045662100456621,0.5146253822629986
1000,2,852,0.4717647058823529,0.968,0.3037595890351449,0.14039872408293436,0.8697796143250727,0.0035211267605633804,0.574927365528075
1000,2,826,0.4623529411764706,0.9666666666666669,0.2889277493297425,0.1468233618233616,0.8248948948948981,0.004842615012106538,0.5407502027575041
1000,2,862,0.48,0.9526666666666667,0.2837810157096184,0.14097844112769467,0.8422832369942229,0.0034802784222737818,0.5624175397749338
1000,2,902,0.4764705882352941,0.9726666666666667,0.27321555468893227,0.18902380952380976,0.8322006472491942,0.005543237250554324,0.5185321441843197
1000,2,875,0.46588235294117647,0.9833333333333335,0.28691479908943324,0.1338461538461536,0.8507843137254921,0.004571428571428572,0.5376769996173001
1000,2,881,0.4717647058823529,0.968,0.29463609331047796,0.12185185185185154,0.8444126984127006,0.004540295119182747,0.535648042569366
1000,2,882,0.4811764705882353,0.9246666666666666,0.2516459782716108,0.14246478873239438,0.843529411764709,0.0022675736961451248,0.5803371212121239
1000,2,864,0.4717647058823529,0.9600000000000004,0.2870605242350379,0.17860557768924318,0.835479452054799,0.004629629629629629,0.5548604651162818
1000,2,863,0.49058823529411766,0.9453333333333332,0.27533854834561294,0.14589887640449412,0.8452989130434829,0.0034762456546929316,0.5777984496124062
1000,2,852,0.46941176470588236,0.9560000000000002,0.27430581899789,0.15509803921568602,0.8301515151515181,0.004694835680751174,0.5549646226415115
1000,2,888,0.44941176470588234,0.9513333333333336,0.27357400275962873,0.12746666666666673,0.8414777327935256,0.0033783783783783786,0.6353408662900205
1000,2,866,0.44823529411764707,0.9733333333333334,0.3116866459221956,0.15931654676259,0.8407673267326774,0.005773672055427252,0.5492992644212175
1000,2,888,0.48470588235294115,0.9486666666666668,0.2757710674948493,0.12727969348658993,0.842436260623233,0.0033783783783783786,0.5622862523540526
1000,2,870,0.46941176470588236,0.966666666666667,0.28534207398666944,0.13036163522012562,0.8655363321799336,0.004597701149425287,0.5361085450346431
1000,2,861,0.5058823529411764,0.9753333333333336,0.2696681185005946,0.13418936446173788,0.8446766169154237,0.005807200929152149,0.4817912772585663
1000,2,865,0.4647058823529412,0.9313333333333332,0.24809065703636715,0.16661938534278933,0.8363172804532598,0.0023121387283236996,0.5991850135187357
1000,2,895,0.46941176470588236,0.9773333333333329,0.292106950261797,0.15565772669220934,0.8409523809523837,0.004469273743016759,0.5449233071455298
1000,2,843,0.5058823529411764,0.9466666666666669,0.2467855437479788,0.13749549549549533,0.8453684210526332,0.0035587188612099642,0.5123809523809537
1000,2,869,0.48705882352941177,0.9439999999999997,0.23317916652035048,0.13508658008657998,0.8287962962962971,0.0034522439585730723,0.5364126250962288
1000,2,899,0.44588235294117645,0.9813333333333335,0.2958094839674296,0.1159884559884557,0.8193654822335072,0.004449388209121246,0.5553556797020507
1000,2,818,0.5058823529411764,0.9546666666666666,0.2963637606793799,0.14087962962962944,0.834098360655741,0.004889975550122249,0.5617199017199029
1000,2,832,0.5094117647058823,0.9633333333333334,0.2648077431181559,0.16463768115942023,0.8327826086956545,0.003605769230769231,0.5625693606755153
1000,2,888,0.4835294117647059,0.9700000000000002,0.2905029733188507,0.16136111111111118,0.8384635416666709,0.0045045045045045045,0.5749170437405751
1000,2,860,0.4929411764705882,0.9706666666666668,0.23604900256588,0.12338308457711412,0.7955900621118006,0.004651162790697674,0.48213395638629414
1000,2,846,0.4682352941176471,0.9566666666666667,0.25653662552365464,0.18404081632653088,0.8463636363636372,0.004728132387706856,0.4985866983372938
1000,2,865,0.48470588235294115,0.9693333333333332,0.30405077811311076,0.14890824622531948,0.8179200000000023,0.005780346820809248,0.5293565891472879
1000,2,868,0.4435294117647059,0.9780000000000001,0.27573786573535225,0.11769414575866173,0.8442857142857131,0.00576036866359447,0.46773271533410565
1000,2,809,0.48705882352941177,0.9540000000000002,0.2712558999560919,0.15956521739130436,0.8300000000000014,0.004944375772558714,0.5044057971014496
1000,2,896,0.4447058823529412,0.926,0.2638028180826147,0.12995983935742986,0.8323733333333374,0.0033482142857142855,0.5855617767823826
