academic-mobility-radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
10,0.3,4000,0.3,846,0.4576470588235294,0.9700000000000002,0.2888513870717927,0.16360616844602624,0.8428668941979549,0.00591016548463357,0.5127744748315516
10,0.3,4000,0.3,809,0.48470588235294115,0.9626666666666667,0.27819347413290685,0.15134999999999962,0.8345047923322709,0.003708281829419036,0.5589702233250635
10,0.3,4000,0.3,859,0.48705882352941177,0.9539999999999997,0.24778209731786588,0.17770459081836304,0.8209770114942577,0.0034924330616996507,0.5831269470405009
10,0.3,4000,0.3,862,0.46352941176470586,0.9646666666666668,0.2639125061168716,0.18898446833930724,0.8292213114754114,0.00580046403712297,0.5015635939323241
10,0.3,4000,0.3,849,0.5047058823529412,0.9460000000000001,0.2653571131022829,0.16119429590017811,0.8124010554089741,0.0035335689045936395,0.5756540583136357
10,0.3,4000,0.3,869,0.4858823529411765,0.9500000000000004,0.3040368267641773,0.1464822134387351,0.8591842900302137,0.004602991944764097,0.5410789980732182
10,0.3,4000,0.3,859,0.4823529411764706,0.9633333333333334,0.28444512263544414,0.16199115044247805,0.8465032679738591,0.004656577415599534,0.5461949317738815
10,0.3,4000,0.3,842,0.5047058823529412,0.961333333333333,0.2607319314037372,0.123438045375218,0.8149640287769798,0.0035629453681710215,0.5390981326976583
10,0.3,4000,0.3,860,0.47294117647058825,0.9313333333333332,0.2596428029193152,0.12577922077922077,0.8553703703703724,0.0034883720930232558,0.5612718786464425
10,0.3,4000,0.3,880,0.4388235294117647,0.9853333333333332,0.26019049621967016,0.17114737883283915,0.809882352941176,0.006818181818181818,0.45509153318077866
10,0.3,4000,0.5,902,0.4647058823529412,0.8806666666666668,0.166629587533856,0,0.8477199281867183,0,0.7259127864005918
10,0.3,4000,0.5,815,0.46941176470588236,0.8933333333333333,0.17936238385159314,0,0.8532754880694172,0,0.7074274028629884
10,0.3,4000,0.5,850,0.4764705882352941,0.8866666666666667,0.15451460350594057,0,0.833472668810292,0,0.6498235294117659
10,0.3,4000,0.5,876,0.49176470588235294,0.8833333333333333,0.16184833830656753,0,0.8318691588785085,0,0.6804756468797586
10,0.3,4000,0.5,853,0.4717647058823529,0.8886666666666669,0.16624960725103383,0,0.8322988505747161,0,0.7135209066041436
10,0.3,4000,0.5,849,0.49529411764705883,0.8866666666666667,0.15681672901936977,0,0.8440095087163275,0,0.7627758146839411
10,0.3,4000,0.5,863,0.4752941176470588,0.8873333333333335,0.16690595328276475,0,0.8324197002141346,0,0.694364619544229
10,0.3,4000,0.5,856,0.4823529411764706,0.8879999999999999,0.16383266209972824,0,0.8407865168539336,0,0.6673520249221206
10,0.3,4000,0.5,869,0.46705882352941175,0.8873333333333335,0.16002447196180863,0,0.8222376237623797,0,0.6990065209052555
10,0.3,4000,0.5,878,0.4588235294117647,0.8846666666666668,0.19392904016150483,0,0.871079913606913,0,0.699943052391802
10,0.3,4000,0.7,866,0.4823529411764706,0.8866666666666668,0.1742336868064741,0,0.8418292682926855,0,0.7057736720554284
10,0.3,4000,0.7,854,0.5094117647058823,0.8866666666666668,0.16701807629790896,0,0.8423542116630727,0,0.7030796252927415
10,0.3,4000,0.7,844,0.4647058823529412,0.8873333333333335,0.17368822421126467,0,0.8449477351916405,0,0.737614533965246
10,0.3,4000,0.7,821,0.4894117647058824,0.894,0.17057049033930408,0,0.83872164948454,0,0.7107470564352419
10,0.3,4000,0.7,862,0.4811764705882353,0.8846666666666666,0.17020676478640598,0,0.8609824561403523,0,0.6352165506573888
10,0.3,4000,0.7,846,0.4811764705882353,0.8873333333333335,0.15883837522184469,0,0.8278453038674057,0,0.658794326241137
10,0.3,4000,0.7,856,0.48705882352941177,0.8866666666666667,0.15720010911396287,0,0.8310271903323283,0,0.6459618380062331
10,0.3,4000,0.7,827,0.48705882352941177,0.8913333333333333,0.18145396422898452,0,0.8503340292275611,0,0.7133937928254745
10,0.3,4000,0.7,888,0.4647058823529412,0.8826666666666669,0.16395194548790226,0,0.830819672131151,0,0.6575713213213236
10,0.3,4000,0.7,829,0.5070588235294118,0.8920000000000001,0.16236672966381,0,0.8414329268292695,0,0.6552271813429855
10,0.3,5000,0.1,864,0.4894117647058824,0.96,0.18208519061501718,0.31497607655502396,0.7504246284501066,0.003472222222222222,0.5578939217963593
10,0.3,5000,0.1,861,0.5035294117647059,0.984,0.1732459628890028,0.3350384615384623,0.7337192982456155,0.003484320557491289,0.5358818958818948
10,0.3,5000,0.1,860,0.4811764705882353,0.9440000000000002,0.1892816856950915,0.32311475409836055,0.7595344970906044,0.002325581395348837,0.58324786324786
10,0.3,5000,0.1,878,0.4835294117647059,0.9699999999999999,0.18164431538019934,0.3138053097345129,0.7313204062788549,0.003416856492027335,0.5593599999999981
10,0.3,5000,0.1,860,0.4764705882352941,0.9413333333333332,0.17520788620704503,0.31485355648535585,0.7412429378531084,0.004651162790697674,0.5391861370716498
10,0.3,5000,0.1,849,0.4752941176470588,0.9473333333333332,0.19316342069966305,0.3168837209302324,0.7528146258503383,0.0035335689045936395,0.569763593380612
10,0.3,5000,0.1,845,0.46,0.9593333333333331,0.19651900489469215,0.31994708994709015,0.7589084249084215,0.002366863905325444,0.6063701067615629
10,0.3,5000,0.1,867,0.46941176470588236,0.9613333333333333,0.185617654754827,0.3173239436619716,0.7552339181286557,0.0034602076124567475,0.5645679012345671
10,0.3,5000,0.1,857,0.4682352941176471,0.9739999999999998,0.1828009923316365,0.3255430711610492,0.7520864197530865,0.003500583430571762,0.5339695550351276
10,0.3,5000,0.3,834,0.5129411764705882,0.9693333333333332,0.2798011429709614,0.1560724637681158,0.844364261168387,0.004796163069544364,0.52389558232932
10,0.3,5000,0.1,866,0.4717647058823529,0.9513333333333333,0.19393553845420838,0.28295180722891555,0.7491216216216184,0.0023094688221709007,0.6003433641975282
10,0.3,5000,0.3,856,0.49529411764705883,0.9620000000000001,0.3030371110797304,0.12880418535127036,0.8341481481481507,0.004672897196261682,0.5632120500782484
10,0.3,5000,0.3,850,0.46,0.9633333333333334,0.2905023604270427,0.1335111111111108,0.8393269230769247,0.004705882352941176,0.533026004728131
10,0.3,5000,0.3,846,0.46,0.9566666666666664,0.2825857865207852,0.15277519379844928,0.8138213399503758,0.004728132387706856,0.5683887569279502
10,0.3,5000,0.3,868,0.47294117647058825,0.9726666666666671,0.29750114616889106,0.13678260869565204,0.8296700507614247,0.004608294930875576,0.559687500000002
10,0.3,5000,0.3,865,0.48705882352941177,0.9580000000000001,0.26405827291792483,0.13640522875816966,0.8126666666666689,0.004624277456647399,0.526964769647699
10,0.3,5000,0.3,851,0.4764705882352941,0.9560000000000001,0.2672582735810948,0.17750889679715323,0.811740740740744,0.005875440658049354,0.49785657998424176
10,0.3,5000,0.3,862,0.4717647058823529,1.0106666666666666,0.2621946199006697,0.182326892109501,0.7976923076923077,0.009280742459396751,0.41571818891490986
10,0.3,5000,0.5,873,0.46705882352941175,0.8873333333333331,0.16846380347678855,0,0.8492821782178243,0,0.6827109583810633
10,0.3,5000,0.3,869,0.4811764705882353,0.9680000000000001,0.30005881298074377,0.16468879668049774,0.8507035175879443,0.004602991944764097,0.5783275529865157
10,0.3,5000,0.5,888,0.46588235294117647,0.8820000000000001,0.17508531034979963,0,0.8561971830985929,0,0.7116403903903901
10,0.3,5000,0.3,875,0.4894117647058824,0.94,0.2770195968458845,0.14503736920777283,0.8340127388535057,0.004571428571428572,0.546716417910448
10,0.3,5000,0.5,853,0.4976470588235294,0.8880000000000003,0.17697601986379355,0,0.8542528735632245,0,0.7231301289566259
10,0.3,5000,0.5,871,0.46588235294117647,0.8866666666666665,0.16258632112957674,0,0.8327542372881382,0,0.6992307692307725
10,0.3,5000,0.5,876,0.44588235294117645,0.8873333333333335,0.16372091329506597,0,0.8353381642512102,0,0.6735768645357695
10,0.3,5000,0.5,857,0.49058823529411766,0.8866666666666667,0.16620696178958647,0,0.8362183235867476,0,0.7146946713341111
10,0.3,5000,0.5,838,0.48,0.8873333333333335,0.15751385013594735,0,0.815775656324586,0,0.6746738265712033
10,0.3,5000,0.5,818,0.49058823529411766,0.89,0.1743406708363844,0,0.8413227513227526,0,0.6705460472697646
10,0.3,5000,0.5,872,0.46588235294117647,0.8866666666666667,0.17265666169358268,0,0.8469078947368424,0,0.6357721712538263
10,0.3,5000,0.5,876,0.4541176470588235,0.8866666666666667,0.16282635110195445,0,0.8207692307692352,0,0.6846118721461211
10,0.3,5000,0.7,803,0.5058823529411764,0.894,0.16331712509150356,0,0.8258071278826035,0,0.7060315483603176
10,0.3,5000,0.7,832,0.46,0.8953333333333336,0.1701224058333799,0,0.8356900726392278,0,0.6822475961538483
10,0.3,5000,0.7,849,0.4988235294117647,0.8866666666666667,0.1671136987549694,0,0.8295652173913088,0,0.6693207695327847
10,0.3,5000,0.7,824,0.5058823529411764,0.89,0.17827857589991203,0,0.8519948186528534,0,0.6820792880258926
10,0.3,5000,0.7,829,0.4929411764705882,0.8913333333333333,0.15444884553905106,0,0.8328923076923099,0,0.6554000804181761
10,0.3,5000,0.7,834,0.5070588235294118,0.8886666666666666,0.17833288417396934,0,0.8520481927710876,0,0.7180015987210264
10,0.3,5000,0.7,861,0.46705882352941175,0.8879999999999999,0.17260952315557881,0,0.8319285714285762,0,0.6737979094076687
10,0.3,5000,0.7,856,0.4835294117647059,0.8873333333333335,0.17324025469590756,0,0.8429514563106832,0,0.7199376947040503
10,0.3,5000,0.7,855,0.49176470588235294,0.8873333333333335,0.16206265517734433,0,0.8316109422492421,0,0.6485964912280703
10,0.3,5000,0.7,885,0.4576470588235294,0.8819999999999999,0.1827765169752506,0,0.8421721311475445,0,0.6910734463276846
10,0.4,1000,0.1,857,0.48,0.9793333333333332,0.22111349544220843,0.29502283105022825,0.7858352578906828,0.003500583430571762,0.5963192818110825
10,0.4,1000,0.1,864,0.4988235294117647,0.974,0.20142176968950604,0.3160416666666671,0.7990833333333333,0.004629629629629629,0.5237868217054271
10,0.4,1000,0.1,894,0.46,0.9266666666666665,0.16426224727463132,0.34417218543046335,0.7488188976377943,0.0011185682326621924,0.5864688316535998
10,0.4,1000,0.1,853,0.48470588235294115,0.9720000000000003,0.19628000022268452,0.29823809523809514,0.7572549019607845,0.0035169988276670576,0.551462745098038
10,0.4,1000,0.1,868,0.45176470588235296,0.9726666666666669,0.19122534241501352,0.311466666666667,0.7449575757575768,0.004608294930875576,0.5185841049382712
10,0.4,1000,0.1,861,0.4776470588235294,0.9686666666666668,0.16128667829405835,0.33899224806201567,0.7377575757575769,0.003484320557491289,0.5236557886557867
10,0.4,1000,0.1,851,0.5,0.96,0.19505635059358034,0.3231428571428577,0.7572159090909085,0.0035252643948296123,0.5628380503144639
10,0.4,1000,0.1,869,0.48,0.9640000000000002,0.1853472573803202,0.32235668789808963,0.736225490196079,0.004602991944764097,0.5134219653179197
10,0.4,1000,0.1,884,0.4776470588235294,0.9633333333333332,0.17696091129705047,0.3185393258426966,0.7379150579150588,0.003393665158371041,0.5300037835792636
10,0.4,1000,0.1,870,0.4611764705882353,0.9526666666666666,0.17775697558081627,0.33340336134453796,0.7478490990991006,0.0034482758620689655,0.543152633602459
10,0.4,1000,0.3,854,0.5152941176470588,0.9540000000000002,0.2864900365259866,0.14878654970760222,0.8581617647058841,0.00468384074941452,0.5450000000000007
10,0.4,1000,0.3,863,0.44941176470588234,0.9446666666666665,0.2860410812463153,0.16857723577235756,0.8617453798767993,0.002317497103128621,0.6386914440572995
10,0.4,1000,0.3,812,0.4811764705882353,0.9686666666666663,0.2637196213211121,0.14627450980392132,0.7984302325581443,0.003694581280788177,0.5595673671199028
10,0.4,1000,0.3,840,0.48470588235294115,0.94,0.26976005258411506,0.139270833333333,0.8034584450402182,0.0035714285714285713,0.5631859816806074
10,0.4,1000,0.3,845,0.5141176470588236,0.9446666666666664,0.25734786950450655,0.1771132376395537,0.8306037735849077,0.004733727810650888,0.5354458977407879
10,0.4,1000,0.3,897,0.46705882352941175,0.9406666666666667,0.31329141092486523,0.12298091042584405,0.8436554621848777,0.004459308807134894,0.5938185890257569
10,0.4,1000,0.3,844,0.5070588235294118,0.9526666666666667,0.2639205667418264,0.18940705128205135,0.8447781569965891,0.0035545023696682463,0.5505469678953647
10,0.4,1000,0.3,907,0.4611764705882353,0.9560000000000001,0.2668376864284967,0.17465686274509795,0.8395086705202346,0.0033076074972436605,0.5690929203539841
10,0.4,1000,0.3,871,0.43529411764705883,0.9366666666666664,0.2566177306485727,0.12664197530864207,0.8193661971831024,0.002296211251435132,0.6124779439969341
10,0.4,1000,0.3,855,0.47411764705882353,0.9580000000000003,0.2749789088937516,0.14235042735042724,0.8074675324675346,0.004678362573099415,0.5220211515863704
10,0.4,1000,0.5,868,0.4611764705882353,0.8866666666666667,0.16835848875396878,0,0.8317623762376264,0,0.7042050691244255
10,0.4,1000,0.5,857,0.4752941176470588,0.8879999999999999,0.1722831453396065,0,0.8557284768211932,0,0.6342901594710268
10,0.4,1000,0.5,857,0.4588235294117647,0.8866666666666667,0.1687581992262678,0,0.8406649616368328,0,0.670447296771685
10,0.4,1000,0.5,844,0.4623529411764706,0.8873333333333333,0.1544269532212437,0,0.8361625282167083,0,0.7059123222748819
10,0.4,1000,0.5,854,0.4682352941176471,0.8873333333333335,0.18354908416062912,0,0.8520956719817807,0,0.6878805620608909
10,0.4,1000,0.5,835,0.4811764705882353,0.8893333333333335,0.17404130732891746,0,0.850431034482761,0,0.6579161676646728
10,0.4,1000,0.5,899,0.49411764705882355,0.8813333333333334,0.15408026928020194,0,0.818414096916302,0,0.6870226177233979
10,0.4,1000,0.5,838,0.4894117647058824,0.89,0.17189123096615927,0,0.8457114624505971,0,0.7250795544948302
10,0.4,1000,0.5,863,0.4776470588235294,0.8873333333333335,0.16814992978327375,0,0.8439000000000006,0,0.6428775589030549
10,0.4,1000,0.5,843,0.4976470588235294,0.8893333333333334,0.15751983575947706,0,0.8152618453865377,0,0.6663661526294993
10,0.4,1000,0.7,857,0.4788235294117647,0.8866666666666667,0.15536228416053358,0,0.8279322033898319,0,0.6360676779463261
10,0.4,1000,0.7,888,0.4411764705882353,0.8873333333333335,0.16628301551138938,0,0.8418320610687037,0,0.7147447447447466
10,0.4,1000,0.7,864,0.4823529411764706,0.8866666666666667,0.17377144311089793,0,0.8405665024630576,0,0.6761381172839522
10,0.4,1000,0.7,809,0.5011764705882353,0.894,0.17969128943425644,0,0.8451351351351386,0,0.6761186650185435
10,0.4,1000,0.7,814,0.47294117647058825,0.8933333333333333,0.16023315830565807,0,0.8308018867924563,0,0.6879975429975459
10,0.4,1000,0.7,850,0.4611764705882353,0.8873333333333333,0.16954655406750785,0,0.8326997840172833,0,0.6949764705882372
10,0.4,1000,0.7,877,0.4835294117647059,0.8873333333333333,0.16675199364242388,0,0.8257142857142893,0,0.671212466742686
10,0.4,1000,0.7,880,0.44588235294117645,0.8879999999999999,0.1683407214526926,0,0.8291590909090943,0,0.6768030303030304
10,0.4,1000,0.7,865,0.49411764705882355,0.8880000000000001,0.1548035820144219,0,0.8145110410094676,0,0.6350173410404643
10,0.4,1000,0.7,861,0.4788235294117647,0.8873333333333335,0.163450594035768,0,0.8300000000000042,0,0.7034533488192029
10,0.4,20000,0.1,818,0.4647058823529412,0.9433333333333334,0.18040097423620086,0.29573964497041416,0.7640598290598296,0.003667481662591687,0.553022494887525
10,0.4,20000,0.1,868,0.46352941176470586,0.9626666666666669,0.21110827347805786,0.3124291497975709,0.795723270440252,0.004608294930875576,0.5613850308641969
10,0.4,20000,0.1,853,0.47411764705882353,0.9706666666666665,0.18565862318076434,0.3067796610169488,0.7297877652933852,0.004689331770222743,0.5144091087553971
10,0.4,20000,0.1,845,0.46705882352941175,0.96,0.19876849399408683,0.29300492610837414,0.7811854460093897,0.0035502958579881655,0.5679928741092631
10,0.4,20000,0.1,854,0.47294117647058825,0.9699999999999999,0.18312700052655131,0.33672077922077953,0.7336138079827413,0.00351288056206089,0.5338738738738705
10,0.4,20000,0.1,855,0.46588235294117647,0.9446666666666668,0.17807901007535698,0.30247191011235947,0.7466666666666676,0.0023391812865497076,0.5574286830793258
10,0.4,20000,0.1,832,0.49529411764705883,0.9513333333333335,0.184029701506466,0.3186538461538459,0.7536000000000006,0.003605769230769231,0.5604221954161641
10,0.4,20000,0.1,851,0.48823529411764705,0.9379999999999997,0.18810381666790138,0.2734437086092714,0.7506933333333333,0.0023501762632197414,0.581382018060462
10,0.4,20000,0.1,854,0.5141176470588236,0.9673333333333335,0.20520516421298193,0.2893956043956044,0.7668280871670669,0.00234192037470726,0.5896674491392785
10,0.4,20000,0.3,872,0.4776470588235294,0.9766666666666667,0.29642113627461514,0.13857318573185728,0.8631111111111136,0.005733944954128441,0.508958093041139
10,0.4,20000,0.1,817,0.46941176470588236,0.9606666666666668,0.1677079660913631,0.32639053254437866,0.7401449275362332,0.0024479804161566705,0.5701186094069495
10,0.4,20000,0.3,823,0.48705882352941177,0.9680000000000001,0.27997991124567917,0.14803379416282633,0.8216285714285749,0.004860267314702308,0.5532071632071638
10,0.4,20000,0.3,834,0.5117647058823529,0.9893333333333337,0.29264597379832047,0.11278538812785371,0.8283061889250826,0.004796163069544364,0.5323293172690781
10,0.4,20000,0.3,871,0.48823529411764705,0.9453333333333338,0.2650081692654999,0.13591397849462342,0.8536727272727284,0.003444316877152698,0.5436981566820297
10,0.4,20000,0.3,890,0.4835294117647059,0.9473333333333332,0.2697953670379512,0.12933333333333322,0.846092715231789,0.0033707865168539327,0.5591544532130797
10,0.4,20000,0.3,844,0.48,0.9586666666666668,0.3054262620762336,0.15477401129943513,0.8666763005780365,0.004739336492890996,0.5628531746031761
10,0.4,20000,0.3,858,0.46588235294117647,0.9306666666666669,0.2763613058686015,0.1553451676528599,0.8440306122449001,0.0034965034965034965,0.5872202729044852
10,0.4,20000,0.3,882,0.4764705882352941,0.9573333333333333,0.28319977121540096,0.14405982905982886,0.8763333333333345,0.0045351473922902496,0.5292672741078217
10,0.4,20000,0.3,839,0.4964705882352941,0.944,0.25139729857567467,0.14123752495009972,0.8104416403785527,0.003575685339690107,0.5624800637958544
10,0.4,20000,0.5,836,0.48705882352941177,0.8879999999999999,0.16538362567649376,0,0.8365825688073427,0,0.6896850079744853
10,0.4,20000,0.5,867,0.46352941176470586,0.8866666666666665,0.1836752194560267,0,0.8561096605744152,0,0.6684582852748955
10,0.4,20000,0.5,851,0.47058823529411764,0.8873333333333335,0.17819668610480507,0,0.853846153846157,0,0.6784606345475942
10,0.4,20000,0.3,853,0.4717647058823529,0.9359999999999998,0.2507959811249875,0.15281250000000007,0.8618518518518535,0.0023446658851113715,0.5816725421073274
10,0.4,20000,0.5,859,0.49058823529411766,0.8886666666666667,0.17102259047097867,0,0.8384000000000031,0,0.663764066744277
10,0.4,20000,0.5,804,0.48823529411764705,0.8933333333333333,0.16305243713879494,0,0.8269975186104258,0,0.6813847429519109
10,0.4,20000,0.5,877,0.48705882352941177,0.8846666666666668,0.18122205796233665,0,0.8592485549132973,0,0.65066894716838
10,0.4,20000,0.5,808,0.49176470588235294,0.894,0.18045806216113594,0,0.8507004830917904,0,0.6875742574257451
10,0.4,20000,0.5,847,0.4764705882352941,0.8873333333333335,0.16207422326207113,0,0.8225784753363256,0,0.6850413223140501
10,0.4,20000,0.5,866,0.4717647058823529,0.8873333333333331,0.15655355014495523,0,0.8330309734513324,0,0.6978560431100863
10,0.4,20000,0.5,846,0.48705882352941177,0.8880000000000001,0.17688328532849631,0,0.845150602409641,0,0.6455634357762053
10,0.4,20000,0.7,857,0.4823529411764706,0.8886666666666667,0.17489324118502866,0,0.8375654450261812,0,0.6609646052119814
10,0.4,20000,0.7,804,0.4752941176470588,0.8933333333333333,0.15655250337991586,0,0.8180088495575258,0,0.6959991708126054
10,0.4,20000,0.7,887,0.4541176470588235,0.8846666666666666,0.16462636578084294,0,0.8362698412698438,0,0.6599436302142067
10,0.4,20000,0.7,869,0.4388235294117647,0.8886666666666667,0.15761917056763833,0,0.8288559322033946,0,0.696628308400461
10,0.4,20000,0.7,895,0.4823529411764706,0.8800000000000002,0.16599839294078336,0,0.831909448818903,0,0.7041303538175042
10,0.4,20000,0.7,857,0.4588235294117647,0.8873333333333335,0.18276828910341697,0,0.851780219780222,0,0.6957292882147035
10,0.4,20000,0.7,815,0.5047058823529412,0.8920000000000001,0.1529935902267621,0,0.8361168384879775,0,0.7493783231083851
10,0.4,20000,0.7,844,0.4929411764705882,0.8866666666666667,0.1649907585735766,0,0.838315412186383,0,0.7348538704581371
10,0.4,20000,0.7,854,0.5152941176470588,0.8866666666666667,0.17247578082564125,0,0.8536069114470882,0,0.7077127244340371
10,0.4,20000,0.7,862,0.4717647058823529,0.8873333333333333,0.15749360500908152,0,0.8220810810810839,0,0.6545862335653536
10,0.4,3000,0.1,854,0.4811764705882353,0.9493333333333334,0.21445565710816344,0.28640776699029125,0.7811764705882341,0.00351288056206089,0.5826870348609452
10,0.4,3000,0.1,855,0.49058823529411766,0.9540000000000002,0.17191094348702504,0.2815483870967742,0.7373879781420782,0.0023391812865497076,0.56175849941383
10,0.4,3000,0.1,902,0.47058823529411764,0.9446666666666668,0.1628210478950723,0.33510309278350475,0.7252991452991459,0.0022172949002217295,0.5665185185185154
10,0.4,3000,0.1,861,0.4776470588235294,0.96,0.17472612827701936,0.31899999999999995,0.7387407407407421,0.0023228803716608595,0.5525649980597584
10,0.4,3000,0.1,851,0.49529411764705883,0.9506666666666668,0.1929826123863056,0.32345177664974595,0.7627489711934149,0.0023501762632197414,0.5908676874754595
10,0.4,3000,0.1,859,0.4717647058823529,0.9300000000000002,0.17101521613654724,0.333660130718954,0.7506719022687596,0.0011641443538998836,0.5897940947940932
10,0.4,3000,0.1,858,0.4470588235294118,0.9613333333333335,0.1847864354236633,0.29444444444444445,0.75911898274296,0.002331002331002331,0.5822390965732062
10,0.4,3000,0.1,850,0.4764705882352941,0.9413333333333335,0.1747765498459367,0.3081730769230763,0.7279863481228678,0.0035294117647058825,0.5482093663911828
10,0.4,3000,0.1,857,0.48823529411764705,0.9673333333333333,0.1746156583885796,0.3117154811715481,0.7390789473684225,0.003500583430571762,0.5343754879000757
10,0.4,3000,0.1,861,0.4788235294117647,0.9693333333333332,0.2157977505527812,0.2965400843881855,0.7830965391621125,0.003484320557491289,0.5748834498834487
10,0.4,3000,0.3,858,0.4647058823529412,0.9793333333333332,0.28488400489634835,0.14586297760210798,0.8083040935672551,0.005827505827505828,0.5258772958186803
10,0.4,3000,0.3,824,0.5047058823529412,0.9599999999999999,0.27904325452247913,0.15270175438596487,0.828590078328985,0.0036407766990291263,0.5832277710109638
10,0.4,3000,0.3,883,0.4811764705882353,0.9953333333333332,0.3155356680672828,0.12273092369477877,0.8481233933161988,0.0056625141562853904,0.5582194381169334
10,0.4,3000,0.3,882,0.4576470588235294,0.9446666666666668,0.2422169699360305,0.16545454545454524,0.8315079365079375,0.003401360544217687,0.5447591960561268
10,0.4,3000,0.3,839,0.48470588235294115,0.9859999999999999,0.30592518319037404,0.12820408163265282,0.8237600000000025,0.004767580452920143,0.5573612774451114
10,0.4,3000,0.3,873,0.46588235294117647,0.9786666666666668,0.2779352958403007,0.16240049751243785,0.8050308641975338,0.0057273768613974796,0.5255913978494651
10,0.4,3000,0.3,826,0.5058823529411764,0.9426666666666665,0.261053033216713,0.13425438596491227,0.8215159574468132,0.002421307506053269,0.5944215210356022
10,0.4,3000,0.3,822,0.49529411764705883,0.9699999999999999,0.29540901936281827,0.13831871345029206,0.854871794871797,0.004866180048661801,0.5418133659331718
10,0.4,3000,0.3,805,0.5129411764705882,0.9486666666666668,0.29500048207977614,0.1250440917107582,0.8511627906976761,0.0037267080745341614,0.5744264339152122
10,0.4,3000,0.3,815,0.4858823529411765,0.9479999999999995,0.2793216838134771,0.14452241715399586,0.8302337662337709,0.0036809815950920245,0.5948727422003323
10,0.4,3000,0.5,877,0.46,0.8866666666666667,0.16235402933344847,0,0.8292288557213944,0,0.668034967692894
10,0.4,3000,0.5,852,0.4447058823529412,0.8873333333333335,0.16961954577700988,0,0.8470076726342753,0,0.6757237871674534
10,0.4,3000,0.5,838,0.4764705882352941,0.8920000000000001,0.1823386890185271,0,0.8528351648351681,0,0.7006961018297547
10,0.4,3000,0.5,819,0.5023529411764706,0.894,0.1851066223378539,0,0.8483610451306433,0,0.6827024827024852
10,0.4,3000,0.5,834,0.4835294117647059,0.894,0.18011206773044758,0,0.8494766355140219,0,0.7282214228617117
10,0.4,3000,0.5,867,0.46941176470588236,0.8866666666666667,0.17732041179932032,0,0.8489260143198124,0,0.682483660130721
10,0.4,3000,0.5,877,0.48470588235294115,0.8866666666666667,0.1704722778012231,0,0.8444508670520247,0,0.6508551881413952
10,0.4,3000,0.5,865,0.4894117647058824,0.8866666666666667,0.17136709062639818,0,0.8480229885057495,0,0.6874759152215815
10,0.4,3000,0.5,896,0.45176470588235296,0.88,0.14175080200198203,0,0.8087438423645359,0,0.6729724702380955
10,0.4,3000,0.5,855,0.4835294117647059,0.8879999999999999,0.17612596738074604,0,0.8393579766536983,0,0.7078089668615999
10,0.4,3000,0.7,840,0.4823529411764706,0.89,0.15712292314548784,0,0.8207036247334786,0,0.6980436507936522
10,0.4,3000,0.7,855,0.46352941176470586,0.8879999999999996,0.1830417379916825,0,0.8614739229024962,0,0.6957115009746605
10,0.4,3000,0.7,855,0.45647058823529413,0.8866666666666668,0.15286188614186824,0,0.8176800000000033,0,0.6714736842105264
10,0.4,3000,0.7,905,0.49176470588235294,0.880666666666667,0.16168365779454913,0,0.8420121951219541,0,0.6433296500920834
10,0.4,3000,0.7,814,0.4788235294117647,0.8946666666666668,0.17389923112633388,0,0.8479009433962292,0,0.6946355446355452
10,0.4,3000,0.7,862,0.47294117647058825,0.8866666666666667,0.15175498966179204,0,0.8203571428571466,0,0.684303944315547
10,0.4,3000,0.7,817,0.4929411764705882,0.8919999999999999,0.18044006215658423,0,0.8484867075664654,0,0.7144594043247671
10,0.4,3000,0.7,844,0.46352941176470586,0.8879999999999999,0.16828620305906353,0,0.8358013544018089,0,0.6888191153238562
10,0.4,3000,0.7,872,0.47294117647058825,0.8873333333333335,0.16873974331380143,0,0.84928082191781,0,0.744128440366973
10,0.4,3000,0.7,883,0.4717647058823529,0.8840000000000001,0.1514439464532947,0,0.8246953405017943,0,0.6302340505851283
10,0.4,4000,0.1,792,0.5070588235294118,0.9520000000000001,0.2081748005756516,0.31576190476190485,0.7923216187433435,0.003787878787878788,0.5663793831854661
10,0.4,4000,0.1,851,0.47411764705882353,0.9753333333333334,0.1926588704374432,0.3023920265780733,0.7224549549549565,0.005875440658049354,0.525811662726554
10,0.4,4000,0.1,878,0.46588235294117647,0.954666666666667,0.20235894015455053,0.29055350553505555,0.7813974358974359,0.004555808656036446,0.5265064836003044
10,0.4,4000,0.1,873,0.48,0.9766666666666669,0.19429912925098916,0.292169491525424,0.7755555555555562,0.004581901489117984,0.5061373225930181
10,0.4,4000,0.1,881,0.4964705882352941,0.9746666666666662,0.17815132199014033,0.33066066066066097,0.7262758620689663,0.004540295119182747,0.5128240212846823
10,0.4,4000,0.1,885,0.4623529411764706,0.954,0.17100157059231094,0.3177450980392161,0.7422933333333342,0.0022598870056497176,0.5457229143072839
10,0.4,4000,0.1,847,0.49058823529411766,0.9693333333333339,0.17358752945337616,0.29086021505376347,0.760416666666668,0.0035419126328217238,0.5344826224328594
10,0.4,4000,0.1,868,0.4752941176470588,0.932,0.16406489389093612,0.30186868686868723,0.7268794326241147,0.002304147465437788,0.5397729022324861
