neighborhood-range,tolerance,init-sd,enable-movement?,responsiveness,polarization,moran-i-ideology
4,0.35,0.2,true,0.25,0.011976268487024043,1.0020277819267032
4,0.4,0.2,true,0.25,0.012365567424318914,1.0134335354434592
4,0.45,0.2,true,0.25,0.00792078072279417,0.8362200082618297
4,0.35,0.2,true,0.25,0.011894616230652333,1.0018934102747532
4,0.4,0.2,true,0.25,0.012234462124920515,1.0139697814049153
4,0.45,0.2,true,0.25,0.007507444405411561,0.8583847369625379
4,0.35,0.2,true,0.25,0.011830608791014798,1.001384175243552
4,0.4,0.2,true,0.25,0.012062588154956543,1.014519620092947
4,0.45,0.2,true,0.25,0.007177616400972031,0.875661096739314
4,0.35,0.2,true,0.25,0.01162100648317792,1.0019277737426275
4,0.4,0.2,true,0.25,0.011973539652433534,1.0142397922344155
4,0.45,0.2,true,0.25,0.00691456410098078,0.889368528218667
4,0.35,0.2,true,0.25,0.011537547207484379,1.001283460406302
4,0.4,0.2,true,0.25,0.01184117588808134,1.0146572749347111
4,0.45,0.2,true,0.25,0.006717815517049291,0.8972715848460339
4,0.35,0.2,true,0.25,0.011359076811760158,1.0018969880208792
4,0.4,0.2,true,0.25,0.011727780105866363,1.014654496373434
4,0.35,0.2,true,0.25,0.011217469702734073,1.002260480571501
4,0.45,0.2,true,0.25,0.006511664858639748,0.9044783808021203
4,0.4,0.2,true,0.25,0.01160462342515489,1.0150167932604273
4,0.35,0.2,true,0.25,0.011098713325274498,1.0031115939844604
4,0.45,0.2,true,0.25,0.006230353348582984,0.9212743076435634
4,0.4,0.2,true,0.25,0.011500699770769247,1.0161312332547747
4,0.35,0.2,true,0.25,0.010938398790752736,1.0040518559158726
4,0.4,0.2,true,0.25,0.011359398623456437,1.0164609736207892
4,0.45,0.2,true,0.25,0.005997786000111563,0.9318908217226858
4,0.35,0.2,true,0.25,0.010843907230933076,1.004045900890225
4,0.4,0.2,true,0.25,0.011186771511542768,1.017814680643748
4,0.45,0.2,true,0.25,0.005821150223043804,0.9401984056087812
4,0.35,0.2,true,0.25,0.010723964607283662,1.0055256289535162
4,0.4,0.2,true,0.25,0.011066647692944772,1.0166158572933475
4,0.45,0.2,true,0.25,0.005684810224369173,0.9486090400161306
4,0.35,0.2,true,0.25,0.010578364421094931,1.0054793134807074
4,0.4,0.2,true,0.25,0.011001696645426603,1.0146062153758566
4,0.45,0.2,true,0.25,0.005548468229819185,0.9506515506400156
4,0.35,0.2,true,0.25,0.010427055185672867,1.0052021198847378
4,0.4,0.2,true,0.25,0.010896266799261875,1.012892237816602
4,0.45,0.2,true,0.25,0.005413135087276908,0.9558002799855657
4,0.35,0.2,true,0.25,0.010295367562684338,1.0043154862040464
4,0.4,0.2,true,0.25,0.010742241978095476,1.0141181261191083
4,0.45,0.2,true,0.25,0.005268077157690949,0.95882385803203
4,0.35,0.2,true,0.25,0.010165412240905392,1.0048647731889537
4,0.4,0.2,true,0.25,0.010647344557642276,1.013549406603811
4,0.45,0.2,true,0.25,0.005154178681339692,0.9643869161611104
4,0.35,0.2,true,0.25,0.010014727247341952,1.005326942391499
4,0.4,0.2,true,0.25,0.010597805575584545,1.0127254457432466
4,0.45,0.2,true,0.25,0.005024221977810046,0.9675308827594827
4,0.35,0.2,true,0.25,0.009937885043278121,1.0065464601717742
4,0.4,0.2,true,0.25,0.010507952364439748,1.0124943169965346
4,0.35,0.2,true,0.25,0.009860415754727566,1.0067892454563845
4,0.45,0.2,true,0.25,0.004865630641741627,0.9712393372610096
4,0.4,0.2,true,0.25,0.010415028508786874,1.0127213133837676
4,0.35,0.2,true,0.25,0.009796734329653129,1.00579009126185
4,0.45,0.2,true,0.25,0.004756672862154251,0.9752561391798097
4,0.4,0.2,true,0.25,0.010305967277199294,1.0131919118506587
4,0.35,0.2,true,0.25,0.009709149902106997,1.0063240733287024
4,0.45,0.2,true,0.25,0.004664037339199926,0.9765971528858394
4,0.4,0.2,true,0.25,0.010194769801629111,1.0128098797095428
4,0.35,0.2,true,0.25,0.009619005868380876,1.0064864246726832
4,0.45,0.2,true,0.25,0.004545849309196338,0.9785826846018956
4,0.4,0.2,true,0.25,0.010068497219217494,1.0146063616464565
4,0.35,0.2,true,0.25,0.009543271229930364,1.006818467344121
4,0.45,0.2,true,0.25,0.004463127199757988,0.9803537721867873
4,0.4,0.2,true,0.25,0.00997156977314892,1.0147613153149078
4,0.35,0.2,true,0.25,0.009468742049630087,1.0065242751623789
4,0.45,0.2,true,0.25,0.0043830087310078114,0.980028899942926
4,0.4,0.2,true,0.25,0.00987189388275901,1.0145815436061039
4,0.35,0.2,true,0.25,0.009387750569033649,1.0063297398639903
4,0.45,0.2,true,0.25,0.004264363434754983,0.9815184321377216
4,0.4,0.2,true,0.25,0.00975058137269131,1.0145713736571937
4,0.35,0.2,true,0.25,0.009275842404583455,1.006671357586871
4,0.45,0.2,true,0.25,0.004172689642158522,0.9827964666533311
4,0.4,0.2,true,0.25,0.009669035364553992,1.0140959377913665
4,0.35,0.2,true,0.25,0.00919735748966371,1.0076163205907753
4,0.45,0.2,true,0.25,0.004087106530958484,0.9853289456463518
4,0.4,0.2,true,0.25,0.009595972887498715,1.0144557747824023
4,0.35,0.2,true,0.25,0.0091365611129478,1.0074212063786354
4,0.4,0.2,true,0.25,0.00949625573405407,1.0142593183987227
4,0.45,0.2,true,0.25,0.003994971705088532,0.9869084269943454
4,0.35,0.2,true,0.25,0.009059511240974634,1.0069192040085813
4,0.4,0.2,true,0.25,0.009400149959718619,1.0139291505675343
4,0.45,0.2,true,0.25,0.0038857079209828806,0.989409898389037
4,0.35,0.2,true,0.25,0.008961609377217844,1.0083310210469678
4,0.4,0.2,true,0.25,0.009307002348964607,1.0140500126124403
4,0.45,0.2,true,0.25,0.0038298327774140563,0.9875192603779057
4,0.35,0.2,true,0.25,0.008839698222150687,1.0086827952706683
4,0.4,0.2,true,0.25,0.009212864131560949,1.0142603194078355
4,0.45,0.2,true,0.25,0.003749371424879401,0.9888128386014614
4,0.35,0.2,true,0.25,0.00877995651758891,1.0095504514729032
4,0.4,0.2,true,0.25,0.009113677266899977,1.0144956832585024
4,0.45,0.2,true,0.25,0.003673046539003059,0.9917735791583038
4,0.35,0.2,true,0.25,0.008681474346157878,1.010660746636221
4,0.4,0.2,true,0.25,0.00905245344006389,1.014193643739528
4,0.45,0.2,true,0.25,0.003633798164822497,0.9921518353642687
4,0.35,0.2,true,0.25,0.008574934385118528,1.0104143995510162
4,0.4,0.2,true,0.25,0.00893728290851229,1.0150158497444395
4,0.45,0.2,true,0.25,0.0036025463468251128,0.9917949950595786
4,0.35,0.2,true,0.25,0.008480552816554385,1.0106718589103194
4,0.4,0.2,true,0.25,0.008854172309222934,1.0148697546228755
4,0.45,0.2,true,0.25,0.0035148914404842403,0.9941909815692628
4,0.4,0.2,true,0.25,0.00876800922077749,1.0144758851364346
4,0.35,0.2,true,0.25,0.008423876649187197,1.0108913337086678
4,0.45,0.2,true,0.25,0.0034539420871698575,0.9928708802842726
4,0.4,0.2,true,0.25,0.008700631085618516,1.0145197716315868
4,0.45,0.2,true,0.25,0.0033918485893091347,0.9932527883976234
4,0.35,0.2,true,0.25,0.00833216439494963,1.011056557074041
4,0.4,0.2,true,0.25,0.008617950132780664,1.014263102494084
4,0.35,0.2,true,0.25,0.008287851813366835,1.0104462358992872
4,0.45,0.2,true,0.25,0.0033630975599004548,0.9927829020241399
4,0.4,0.2,true,0.25,0.008552935167583176,1.0146000066489138
4,0.35,0.2,true,0.25,0.008196464512863273,1.0104289084553677
4,0.45,0.2,true,0.25,0.0032905671403429693,0.9921731918646667
4,0.35,0.2,true,0.25,0.008120921116817784,1.0101386514261774
4,0.4,0.2,true,0.25,0.00847931364911099,1.0150539032433268
4,0.45,0.2,true,0.25,0.003238743278855263,0.9939397221301752
4,0.4,0.2,true,0.25,0.00839488571467923,1.0142044893836568
4,0.35,0.2,true,0.25,0.008077149386550096,1.0094390740372148
4,0.45,0.2,true,0.25,0.003188568920133562,0.9945205077363399
4,0.4,0.2,true,0.25,0.008288765579420708,1.0153910245962914
4,0.35,0.2,true,0.25,0.007994906224430606,1.0100439729457384
4,0.45,0.2,true,0.25,0.0031552150801575202,0.995191659757358
4,0.4,0.2,true,0.25,0.008213599461986971,1.0151425955602953
4,0.35,0.2,true,0.25,0.007885526042940747,1.0091617818139114
4,0.45,0.2,true,0.25,0.0030978127673537015,0.9967988543400672
4,0.4,0.2,true,0.25,0.00812304097434367,1.0158427272567279
4,0.35,0.2,true,0.25,0.0077964491116992865,1.008796809763371
4,0.45,0.2,true,0.25,0.003053410417066204,0.9972679303837517
4,0.4,0.2,true,0.25,0.00804366313326287,1.0162892355202728
4,0.35,0.2,true,0.25,0.007716345720941486,1.0079652426211672
4,0.45,0.2,true,0.25,0.0030014609582060666,0.998532249684215
4,0.4,0.2,true,0.25,0.007978601452663473,1.0169926053523393
4,0.35,0.2,true,0.25,0.007624975817057921,1.0097264465617497
4,0.4,0.2,true,0.25,0.007917821970401497,1.01638876486908
4,0.45,0.2,true,0.25,0.002968262077818889,0.9985766097571597
4,0.35,0.2,true,0.25,0.0075662302175689075,1.0106374815683632
4,0.4,0.2,true,0.25,0.00781714122552811,1.0166948311163788
4,0.45,0.2,true,0.25,0.002885686168828151,1.0000323608877828
4,0.35,0.2,true,0.25,0.007493411948363548,1.0107476613604947
4,0.4,0.2,true,0.25,0.007715500321232896,1.018591258002383
4,0.45,0.2,true,0.25,0.002847865183865352,0.9985045798899772
4,0.35,0.2,true,0.25,0.007415809608574632,1.010546744939083
4,0.4,0.2,true,0.25,0.0076382161360548885,1.0184883017854918
4,0.45,0.2,true,0.25,0.0028114210709422856,0.998923147202011
4,0.4,0.2,true,0.25,0.0075447544975742326,1.0177564583339116
4,0.35,0.2,true,0.25,0.007331333312125573,1.0095900330699243
4,0.4,0.2,true,0.25,0.0074312962399670016,1.0174195576369722
4,0.35,0.2,true,0.25,0.0072473968227654345,1.0106445256072283
4,0.45,0.2,true,0.25,0.0027483331564694276,1.0001412636813418
4,0.35,0.2,true,0.25,0.007181311903106288,1.0099819751688446
4,0.4,0.2,true,0.25,0.007369744643836684,1.0175118509338283
4,0.45,0.2,true,0.25,0.0027116899470858093,1.0019406856097972
4,0.4,0.2,true,0.25,0.00734401058854757,1.017030593524105
4,0.45,0.2,true,0.25,0.002667627463591373,1.0023663003055312
4,0.35,0.2,true,0.25,0.00708889308268709,1.0106595948679324
4,0.4,0.2,true,0.25,0.007237371718549076,1.016009366649531
4,0.45,0.2,true,0.25,0.0026179626570330588,1.0032547918178063
4,0.35,0.2,true,0.25,0.0070059483117782,1.011917762107189
4,0.4,0.2,true,0.25,0.007147685910072512,1.0167207655290016
4,0.45,0.2,true,0.25,0.0025620724409902416,1.0034415008943351
4,0.35,0.2,true,0.25,0.006915859949639578,1.0129664741562507
4,0.4,0.2,true,0.25,0.0070655838815712356,1.0158281436409757
4,0.45,0.2,true,0.25,0.0025093937232816403,1.0062167686420294
4,0.35,0.2,true,0.25,0.0068552500455264734,1.0134915197072847
4,0.4,0.2,true,0.25,0.007009030828488148,1.0170786093822475
4,0.45,0.2,true,0.25,0.0024666636920960077,1.0071335648905624
4,0.35,0.2,true,0.25,0.006789607504802273,1.0145716510681466
4,0.4,0.2,true,0.25,0.006922692297738766,1.0181581966226245
4,0.45,0.2,true,0.25,0.0024369582023256666,1.005914184669076
4,0.35,0.2,true,0.25,0.006729128841314698,1.0142860065180963
4,0.4,0.2,true,0.25,0.006850587297405958,1.0184262989361128
4,0.45,0.2,true,0.25,0.0024106400709056467,1.0064669650863252
4,0.35,0.2,true,0.25,0.006672654939484519,1.0135002577895909
4,0.4,0.2,true,0.25,0.006788988510140363,1.018543033490507
4,0.45,0.2,true,0.25,0.0023752685649451382,1.0084722856850767
4,0.35,0.2,true,0.25,0.006618428990144378,1.0140683035316065
4,0.4,0.2,true,0.25,0.006712593270918135,1.018023273072385
4,0.35,0.2,true,0.25,0.006525192141334444,1.014412240817535
4,0.45,0.2,true,0.25,0.0023350510205896215,1.0104756294080122
4,0.4,0.2,true,0.25,0.006652883060871495,1.0185437464582752
4,0.35,0.2,true,0.25,0.006448423190999001,1.013775312026772
4,0.45,0.2,true,0.25,0.0023044148340952346,1.0100061066051278
4,0.4,0.2,true,0.25,0.006588001493707831,1.0177253030110818
4,0.35,0.2,true,0.25,0.00638808519171064,1.0135698666226869
4,0.45,0.2,true,0.25,0.002258922589848305,1.010599015340915
4,0.4,0.2,true,0.25,0.006552079024820374,1.0178809437618828
4,0.35,0.2,true,0.25,0.0063305328638035094,1.0129115894325227
4,0.45,0.2,true,0.25,0.0022264178926547406,1.0109431517726555
4,0.4,0.2,true,0.25,0.00648973807911013,1.0171307191497763
4,0.35,0.2,true,0.25,0.00627723418093453,1.01335134355812
4,0.45,0.2,true,0.25,0.0021902510701217737,1.0120781771812113
4,0.4,0.2,true,0.25,0.00643334513098971,1.016647105423268
4,0.35,0.2,true,0.25,0.00621992455281442,1.0129160699084583
4,0.45,0.2,true,0.25,0.002148191707589152,1.0129626404243386
4,0.4,0.2,true,0.25,0.006362695815486268,1.0166980229638936
4,0.35,0.2,true,0.25,0.006147644373466977,1.0124004723886653
4,0.4,0.2,true,0.25,0.006281727699892899,1.01638198843109
4,0.45,0.2,true,0.25,0.002107068698180012,1.0142199702662404
4,0.35,0.2,true,0.25,0.006101074240863413,1.012140188246609
4,0.4,0.2,true,0.25,0.006205562003261766,1.0163703311368963
4,0.45,0.2,true,0.25,0.0020650024173905963,1.013922895352167
4,0.35,0.2,true,0.25,0.006039929742041626,1.0124322532536376
4,0.4,0.2,true,0.25,0.0061331293535686875,1.0172438492783997
4,0.35,0.2,true,0.25,0.005960757708906518,1.0127400322239228
4,0.45,0.2,true,0.25,0.002034794576453719,1.0141824120347596
4,0.4,0.2,true,0.25,0.006078286795693174,1.017777590318408
4,0.35,0.2,true,0.25,0.005925102444659704,1.0117784872046744
4,0.45,0.2,true,0.25,0.0019963965657248442,1.014341109321855
4,0.4,0.2,true,0.25,0.006031492785506833,1.0185734278912215
4,0.35,0.2,true,0.25,0.005867594168838182,1.0120492842600213
4,0.45,0.2,true,0.25,0.0019571940873840035,1.0149999987840959
4,0.4,0.2,true,0.25,0.005982932303318443,1.0183926184112897
4,0.35,0.2,true,0.25,0.005838452374812146,1.0133249470599885
4,0.45,0.2,true,0.25,0.001927733871231022,1.0151303059165693
4,0.4,0.2,true,0.25,0.005902367162437813,1.019402128283154
4,0.35,0.2,true,0.25,0.005779542257471946,1.012909136834922
4,0.4,0.2,true,0.25,0.005858423747632912,1.0189582125157244
4,0.45,0.2,true,0.25,0.0018946081779964896,1.0155414286281714
4,0.35,0.2,true,0.25,0.005714071491300452,1.0137511168401718
4,0.4,0.2,true,0.25,0.005795912858783411,1.0196047472611094
4,0.45,0.2,true,0.25,0.0018675486507161903,1.0158476499305513
4,0.35,0.2,true,0.25,0.005659809271507793,1.0135097378775544
4,0.4,0.2,true,0.25,0.005739796324625804,1.0185620030921219
4,0.45,0.2,true,0.25,0.001843035122011127,1.0158471451258635
4,0.35,0.2,true,0.25,0.005612582084215271,1.0138319247825627
4,0.4,0.2,true,0.25,0.005670721025385798,1.0189437840020172
4,0.35,0.2,true,0.25,0.005555440687149403,1.013833108342229
4,0.45,0.2,true,0.25,0.0018171969501942157,1.0157161505445902
4,0.4,0.2,true,0.25,0.005583459327188263,1.0193010879749398
4,0.35,0.2,true,0.25,0.005510127545755504,1.0134920739061968
4,0.4,0.2,true,0.25,0.00554163080072862,1.0193343868027473
4,0.45,0.2,true,0.25,0.0017798746688416417,1.0164268886619117
4,0.4,0.2,true,0.25,0.0054795558200959405,1.0187804700458027
4,0.35,0.2,true,0.25,0.005474190778768558,1.013165812752132
4,0.45,0.2,true,0.25,0.0017530597393878432,1.0151591207590072
4,0.35,0.2,true,0.25,0.005433427805760307,1.0122126150760562
4,0.4,0.2,true,0.25,0.005437902081526727,1.018743258222525
4,0.45,0.2,true,0.25,0.0017261169611979125,1.0151859750354923
4,0.35,0.2,true,0.25,0.005392722203769999,1.0121148737427978
4,0.4,0.2,true,0.25,0.005351394254307354,1.019392173204096
4,0.45,0.2,true,0.25,0.0017078191525562497,1.0155874314395237
4,0.4,0.2,true,0.25,0.005305068113269334,1.0193987710203245
4,0.35,0.2,true,0.25,0.0053396296481642465,1.0125289871995913
4,0.45,0.2,true,0.25,0.0016872186844080084,1.0156072913025354
4,0.4,0.2,true,0.25,0.005240038800147977,1.0197198696588414
4,0.35,0.2,true,0.25,0.0052980332774287915,1.01185515873844
4,0.45,0.2,true,0.25,0.0016610852602629786,1.016108731134823
4,0.4,0.2,true,0.25,0.005200420577921663,1.018799980461317
4,0.35,0.2,true,0.25,0.005221563009075402,1.0120628100728704
4,0.45,0.2,true,0.25,0.0016428255031826664,1.0156179447060953
4,0.4,0.2,true,0.25,0.005146420839489228,1.0190709355415244
4,0.35,0.2,true,0.25,0.005145813227261298,1.0116781306105245
4,0.45,0.2,true,0.25,0.0016111631123962359,1.0164804610707614
4,0.35,0.2,true,0.25,0.005110275353546127,1.0117406880278572
4,0.4,0.2,true,0.25,0.0050894371154572675,1.0183556468782982
4,0.35,0.2,true,0.25,0.005038244222111259,1.0124933556996147
4,0.45,0.2,true,0.25,0.0015839975066979284,1.016978229182684
4,0.4,0.2,true,0.25,0.005026236441263291,1.0187579665364825
4,0.35,0.2,true,0.25,0.004982653941040273,1.0136854794103891
4,0.45,0.2,true,0.25,0.0015527896251703946,1.0178225507548944
4,0.4,0.2,true,0.25,0.004978537302584029,1.0192962371059229
4,0.35,0.2,true,0.25,0.004917346223232915,1.0138998392954555
4,0.4,0.2,true,0.25,0.004957230349649266,1.0181444489220113
4,0.45,0.2,true,0.25,0.0015251456667491959,1.0200786437054332
4,0.35,0.2,true,0.25,0.004870233167585617,1.0144072581365757
4,0.4,0.2,true,0.25,0.004894762061159227,1.0182637977632367
4,0.45,0.2,true,0.25,0.0014947898740635907,1.0201968881471677
4,0.35,0.2,true,0.25,0.004805212335268904,1.014181698579467
4,0.45,0.2,true,0.25,0.0014743309568394155,1.0210274669308224
4,0.4,0.2,true,0.25,0.0048435312417351726,1.0181222836962645
4,0.35,0.2,true,0.25,0.0047402455574921355,1.0150040639670737
4,0.45,0.2,true,0.25,0.0014512490384067447,1.0205144019228367
4,0.4,0.2,true,0.25,0.0047956024004305025,1.0181176170682704
4,0.35,0.2,true,0.25,0.004689293985953287,1.0163422247663705
4,0.45,0.2,true,0.25,0.001441914239056956,1.0213786917218484
4,0.4,0.2,true,0.25,0.004768345322220508,1.017410305388619
4,0.35,0.2,true,0.25,0.004648575007751717,1.0166204738154851
4,0.4,0.2,true,0.25,0.004734221187130213,1.0170984862738441
4,0.35,0.2,true,0.25,0.004618845623609611,1.016039665794076
4,0.45,0.2,true,0.25,0.0014226990249138268,1.0217403817311705
4,0.4,0.2,true,0.25,0.004695945907383007,1.0168774702631325
4,0.35,0.2,true,0.25,0.004587267462814852,1.0160469667371024
4,0.45,0.2,true,0.25,0.0014040574818248498,1.0224547062520712
4,0.4,0.2,true,0.25,0.004659738989655043,1.0165553026277268
4,0.35,0.2,true,0.25,0.004529480885251233,1.015679728717268
4,0.4,0.2,true,0.25,0.004611892644772598,1.0172735561904829
4,0.45,0.2,true,0.25,0.0013871138945630997,1.0227301572573497
4,0.35,0.2,true,0.25,0.004465773517237463,1.0157430710499582
4,0.45,0.2,true,0.25,0.0013649512361511634,1.0229068251381275
4,0.4,0.2,true,0.25,0.004578126236595573,1.0166736985420095
4,0.35,0.2,true,0.25,0.004404873349484269,1.0168992465855649
4,0.4,0.2,true,0.25,0.0045363692857959045,1.0167739331426489
4,0.45,0.2,true,0.25,0.0013489622609732374,1.0219840898767065
4,0.35,0.2,true,0.25,0.004362009690634445,1.0173178656297264
4,0.4,0.2,true,0.25,0.00450638687397478,1.0159682379334238
4,0.45,0.2,true,0.25,0.001331629057186247,1.0215525008621922
4,0.35,0.2,true,0.25,0.004307926543767353,1.017716342236371
4,0.4,0.2,true,0.25,0.004466055040403781,1.0158638778342053
4,0.45,0.2,true,0.25,0.001314371406203041,1.0222153638430789
4,0.35,0.2,true,0.25,0.004269761636957528,1.0164736730767734
4,0.4,0.2,true,0.25,0.00443044317592284,1.0159761414820596
4,0.45,0.2,true,0.25,0.0012927722800586902,1.0225283923909032
4,0.35,0.2,true,0.25,0.004219758868096648,1.0169101170282113
4,0.4,0.2,true,0.25,0.0044031152021250545,1.0154365074816198
4,0.45,0.2,true,0.25,0.0012776920979779938,1.0229435776127027
4,0.35,0.2,true,0.25,0.004158135214782759,1.0176408492942888
4,0.4,0.2,true,0.25,0.004356624629764619,1.0156988677981331
4,0.45,0.2,true,0.25,0.001262521507730063,1.0230963802019966
4,0.35,0.2,true,0.25,0.004108379400857049,1.018083756493763
4,0.4,0.2,true,0.25,0.004315308409160912,1.0159230582741638
4,0.45,0.2,true,0.25,0.001239736835949494,1.0231678297362816
4,0.35,0.2,true,0.25,0.004074453010862766,1.0195880257508416
4,0.4,0.2,true,0.25,0.004285806277039524,1.0164869086441124
4,0.45,0.2,true,0.25,0.001221970224927901,1.0235703843230761
4,0.35,0.2,true,0.25,0.004046083320918331,1.0182740196513609
4,0.4,0.2,true,0.25,0.004234685176700145,1.0160868992154637
4,0.45,0.2,true,0.25,0.0012038263180596585,1.023287019077739
4,0.35,0.2,true,0.25,0.004009604602528025,1.0182829187192424
4,0.4,0.2,true,0.25,0.004207608059449985,1.0151541875869379
4,0.35,0.2,true,0.25,0.003972033780112312,1.0182848381045653
4,0.45,0.2,true,0.25,0.0011959691598215437,1.0227654551371568
4,0.4,0.2,true,0.25,0.004160242195727367,1.0148503880679365
4,0.35,0.2,true,0.25,0.003939572295327644,1.0173845093855685
4,0.4,0.2,true,0.25,0.004114381702933541,1.0156495853184389
4,0.45,0.2,true,0.25,0.0011732317945111156,1.0230929260160129
4,0.35,0.2,true,0.25,0.003911404294676854,1.0175640076408863
4,0.4,0.2,true,0.25,0.0040712398967482875,1.0165818714458017
4,0.45,0.2,true,0.25,0.0011600296717859712,1.0229686329550993
4,0.35,0.2,true,0.25,0.003868563017996609,1.0180807381115555
4,0.4,0.2,true,0.25,0.004036844683323986,1.0162476968222667
4,0.35,0.2,true,0.25,0.003823344122399867,1.017701744702186
4,0.45,0.2,true,0.25,0.0011425727872976666,1.0229156813121323
4,0.4,0.2,true,0.25,0.004005764042694121,1.0162788347669274
4,0.35,0.2,true,0.25,0.0037831821539849562,1.0178045484456075
4,0.45,0.2,true,0.25,0.001129043778312007,1.0232102471766265
4,0.4,0.2,true,0.25,0.003965228333090428,1.017145047451672
4,0.35,0.2,true,0.25,0.003759971948933941,1.0182135017478986
4,0.4,0.2,true,0.25,0.0039298089172713204,1.0176017908551493
4,0.45,0.2,true,0.25,0.0011126130678685057,1.0246469206880566
4,0.35,0.2,true,0.25,0.0037425159411128626,1.016889612789112
4,0.45,0.2,true,0.25,0.0010943024400497134,1.0259266303989618
4,0.4,0.2,true,0.25,0.003902247824660997,1.0180373338068796
4,0.35,0.2,true,0.25,0.0037090725642341827,1.0168839593278665
4,0.45,0.2,true,0.25,0.0010830644539082095,1.0264386655775086
4,0.4,0.2,true,0.25,0.003866767204759245,1.0177164768165912
4,0.35,0.2,true,0.25,0.0036686236245107714,1.0167762452569262
4,0.4,0.2,true,0.25,0.003829451938467497,1.018399442706469
4,0.45,0.2,true,0.25,0.0010733871884817793,1.026787262435016
4,0.35,0.2,true,0.25,0.003633725212957082,1.0167883173110384
4,0.4,0.2,true,0.25,0.0037827216471739257,1.0168293543338731
4,0.45,0.2,true,0.25,0.0010575289045021052,1.0275943181524831
4,0.35,0.2,true,0.25,0.003590065548300654,1.0170370056198916
4,0.4,0.2,true,0.25,0.0037255439301409226,1.0173353432394312
4,0.45,0.2,true,0.25,0.001037911227232079,1.027369440587368
4,0.35,0.2,true,0.25,0.003549423570625395,1.0167113504674121
4,0.4,0.2,true,0.25,0.003702604613295224,1.0171569749984637
4,0.45,0.2,true,0.25,0.0010236214052292219,1.0275761943574933
4,0.35,0.2,true,0.25,0.0035141499133309897,1.0165742957731612
4,0.4,0.2,true,0.25,0.0036670522786837593,1.0179058174718554
4,0.45,0.2,true,0.25,0.0010037115533738144,1.0276602359003308
4,0.35,0.2,true,0.25,0.003469178357587662,1.01684684096453
4,0.45,0.2,true,0.25,9.92358673064792E-4,1.029192314199791
4,0.4,0.2,true,0.25,0.0036287227687632284,1.0172948394000965
4,0.35,0.2,true,0.25,0.0034432532277135835,1.0171288206388158
4,0.45,0.2,true,0.25,9.823399668252694E-4,1.0291789119529249
4,0.4,0.2,true,0.25,0.0036073852294565764,1.01624875958115
4,0.35,0.2,true,0.25,0.0033959669559420888,1.016981549950337
4,0.45,0.2,true,0.25,9.701295800206932E-4,1.0294992505380423
4,0.35,0.2,true,0.25,0.0033603288327938292,1.0167277982088516
4,0.4,0.2,true,0.25,0.003573617820828959,1.0169597381913875
4,0.45,0.2,true,0.25,9.578526184542018E-4,1.0288534290862972
4,0.35,0.2,true,0.25,0.0033176510561133176,1.017258748745434
4,0.4,0.2,true,0.25,0.003542513299969812,1.017395649920325
4,0.45,0.2,true,0.25,9.486244394816059E-4,1.0278796626310873
4,0.35,0.2,true,0.25,0.00328785053479796,1.0175895227194103
4,0.4,0.2,true,0.25,0.00350926884771072,1.016395417950875
4,0.45,0.2,true,0.25,9.330822687910333E-4,1.027612191156051
4,0.35,0.2,true,0.25,0.0032526973321048633,1.016749043018044
4,0.4,0.2,true,0.25,0.0034776468149516483,1.0160979502572607
4,0.45,0.2,true,0.25,9.227353822212763E-4,1.0273499938784318
4,0.35,0.2,true,0.25,0.003206609457189236,1.0163602058706616
4,0.4,0.2,true,0.25,0.0034417200107377784,1.0164894410272136
4,0.45,0.2,true,0.25,9.128831746027983E-4,1.0270295595951093
4,0.35,0.2,true,0.25,0.0031779473622638634,1.0168307958104652
4,0.45,0.2,true,0.25,8.993377577938301E-4,1.02729161161445
4,0.4,0.2,true,0.25,0.003400910562689724,1.0167404937939022
4,0.35,0.2,true,0.25,0.003157096683431472,1.015835029327626
4,0.45,0.2,true,0.25,8.90495952072874E-4,1.026979469572047
4,0.4,0.2,true,0.25,0.0033771618700892928,1.01696918027733
4,0.35,0.2,true,0.25,0.0031325245588728207,1.016180972439183
4,0.45,0.2,true,0.25,8.802025299380418E-4,1.0273768085707358
4,0.4,0.2,true,0.25,0.003355784947335444,1.0164850566059187
4,0.35,0.2,true,0.25,0.003094856696732854,1.0164592492726954
4,0.45,0.2,true,0.25,8.700086436334082E-4,1.0275533469849563
4,0.4,0.2,true,0.25,0.0033329499049506175,1.0157329845083405
4,0.35,0.2,true,0.25,0.0030696971793203777,1.0163532930047747
4,0.45,0.2,true,0.25,8.635795616249186E-4,1.0266875261841903
4,0.4,0.2,true,0.25,0.003296974532860511,1.0154907215681719
4,0.35,0.2,true,0.25,0.0030382915482005182,1.0167521224829092
4,0.4,0.2,true,0.25,0.0032682891940277047,1.015799306135051
4,0.45,0.2,true,0.25,8.520555523231337E-4,1.025801844406813
4,0.35,0.2,true,0.25,0.003000957876865029,1.0155869581912862
4,0.4,0.2,true,0.25,0.003232286110706862,1.0157258248790126
4,0.35,0.2,true,0.25,0.0029733767381939073,1.0160442676164259
4,0.45,0.2,true,0.25,8.373554247897077E-4,1.0257620387108928
4,0.4,0.2,true,0.25,0.0031932774415639885,1.0158894687596614
4,0.35,0.2,true,0.25,0.002944900158207789,1.0160384297110938
4,0.4,0.2,true,0.25,0.0031697060344802568,1.0152940475839682
4,0.45,0.2,true,0.25,8.2339508165831E-4,1.026778563733248
